ID,Folio,Tipo Documento,Cancelada,DocStatus,Tipo Documento,Corfirmada,TransaccionID,Fecha Creacion,Fecha Detalle,productoID,Producto,Cantidad,Precio,Moneda,Monto,VendedorID,Vendedor,CategoriaID,Categoria,ProveedorID,Proveedor,clienteID,Cliente,Direccion Cliente
208,208,13,Not Cancelled,Closed,Factura,Y,1275,00:00.0,00:00.0,C00004,Tower Case with Power supply,5,13432.38,MXP,67161.9,-1,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
208,208,13,Not Cancelled,Closed,Factura,Y,1275,00:00.0,00:00.0,C00005,WLAN Card,5,23027.12,MXP,115135.6,-1,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
208,208,13,Not Cancelled,Closed,Factura,Y,1275,00:00.0,00:00.0,C00006,Network Card10/100,5,5756.86,MXP,28784.3,-1,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
209,209,13,Not Cancelled,Closed,Factura,Y,1276,00:00.0,00:00.0,C00010,Mouse USB,5,3837.9,MXP,19189.5,-1,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
209,209,13,Not Cancelled,Closed,Factura,Y,1276,00:00.0,00:00.0,C00011,Memory DDR RAM 512 MB,10,7675.66,MXP,76756.6,-1,Jim Boswick,100,Artículos,8,A+ Electronics,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
209,209,13,Not Cancelled,Closed,Factura,Y,1276,00:00.0,00:00.0,I00001,DVD+R Disc 10-Pack,5,575.71,MXP,2878.55,-1,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
210,210,13,Not Cancelled,Open,Factura,Y,1277,00:00.0,NULL,I00002,DVD+R Disc 50-Pack,10,4605.42,MXP,46054.2,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
210,210,13,Not Cancelled,Open,Factura,Y,1277,00:00.0,NULL,I00003,USB Flashdrive 4GB,10,7675.8,MXP,76758,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
210,210,13,Not Cancelled,Open,Factura,Y,1277,00:00.0,NULL,I00004,USB Flashdrive 8GB,5,11513.7,MXP,57568.5,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
211,211,13,Not Cancelled,Open,Factura,Y,1278,00:00.0,00:00.0,I00005,IBM Thankpad Laptop Batteries A20 series,5,27632.66,MXP,138163.3,-1,Jim Boswick,100,Artículos,3,J.B.,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
211,211,13,Not Cancelled,Open,Factura,Y,1278,00:00.0,00:00.0,I00006,IBM Thankpad Laptop Batteries A21 series,5,24562.34,MXP,122811.7,-1,Jim Boswick,100,Artículos,3,J.B.,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
211,211,13,Not Cancelled,Open,Factura,Y,1278,00:00.0,00:00.0,I00007,HP Printer 95 Inkjet Cartridge,5,8596.72,MXP,42983.6,-1,Jim Boswick,100,Artículos,2,Rainbow,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
212,212,13,Not Cancelled,Open,Factura,Y,1279,00:00.0,00:00.0,I00008,HP Vivera Ink 6-Pack and Photo Paper Kit,5,11974.16,MXP,59870.8,-1,Brad Thompson,100,Artículos,2,Rainbow,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
212,212,13,Not Cancelled,Open,Factura,Y,1279,00:00.0,00:00.0,I00009,Canon PowerShot A1000IS,5,46054.37,MXP,230271.85,-1,Brad Thompson,100,Artículos,4,PCM,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
212,212,13,Not Cancelled,Open,Factura,Y,1279,00:00.0,00:00.0,I00010,Canon EOS 30D,5,184217.22,MXP,921086.1,-1,Brad Thompson,100,Artículos,4,PCM,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
213,213,13,Not Cancelled,Closed,Factura,Y,1280,00:00.0,00:00.0,I00011,Belkin 4-Port USB 2.0 Travel Hub,5,3223.79,MXP,16118.95,-1,Gerente de Ventas,100,Artículos,4,PCM,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
213,213,13,Not Cancelled,Closed,Factura,Y,1280,00:00.0,00:00.0,I00012,Belkin PC-to-Mac Transfer Kit,5,12089.2,MXP,60446,-1,Gerente de Ventas,100,Artículos,4,PCM,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
213,213,13,Not Cancelled,Closed,Factura,Y,1280,00:00.0,00:00.0,LM4029,LM4029 Lexmark 4029 Printer,10,64475.95,MXP,644759.5,-1,Gerente de Ventas,100,Artículos,5,LeMon,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
214,214,13,Not Cancelled,Closed,Factura,Y,1281,00:00.0,00:00.0,A00001,IBM Infoprint 1312,10,107460.05,MXP,1074600.5,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
214,214,13,Not Cancelled,Closed,Factura,Y,1281,00:00.0,00:00.0,A00002,IBM Infoprint 1222,1,53730.03,MXP,53730.03,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
214,214,13,Not Cancelled,Closed,Factura,Y,1281,00:00.0,00:00.0,A00003,IBM Infoprint 1226,9,80594.93,MXP,725354.37,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
215,215,13,Not Cancelled,Closed,Factura,Y,1282,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,7,191892.8,MXP,1343249.6,-1,Bill Levine,102,Impresoras Rainbow,2,Rainbow,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
215,215,13,Not Cancelled,Closed,Factura,Y,1282,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,9,153514.36,MXP,1381629.24,-1,Bill Levine,102,Impresoras Rainbow,2,Rainbow,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
215,215,13,Not Cancelled,Closed,Factura,Y,1282,00:00.0,00:00.0,C00001,Motherboard P4 Turbo,11,153514.36,MXP,1688657.96,-1,Bill Levine,100,Artículos,8,A+ Electronics,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
216,216,13,Not Cancelled,Open,Factura,Y,1283,00:00.0,NULL,C00002,Motherboard P4 Turbo - Asus Chipset,9,92108.5,MXP,828976.5,-1,Sofia Klogg,100,Artículos,8,A+ Electronics,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
216,216,13,Not Cancelled,Open,Factura,Y,1283,00:00.0,NULL,C00003,Intel P4 2.4 GhZ,1,39913.73,MXP,39913.73,-1,Sofia Klogg,100,Artículos,4,PCM,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
216,216,13,Not Cancelled,Open,Factura,Y,1283,00:00.0,NULL,C00004,Tower Case with Power supply,9,10745.9,MXP,96713.1,-1,Sofia Klogg,100,Artículos,1,I-Tech,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
217,217,13,Not Cancelled,Open,Factura,Y,1284,00:00.0,NULL,C00005,WLAN Card,7,11513.56,MXP,80594.92,-1,Jim Boswick,100,Artículos,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
217,217,13,Not Cancelled,Open,Factura,Y,1284,00:00.0,NULL,C00006,Network Card10/100,9,2878.43,MXP,25905.87,-1,Jim Boswick,100,Artículos,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
217,217,13,Not Cancelled,Open,Factura,Y,1284,00:00.0,NULL,C00007,Hard Disk Seagate 400 GB,4,95946.4,MXP,383785.6,-1,Jim Boswick,100,Artículos,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
218,218,13,Not Cancelled,Open,Factura,Y,1285,00:00.0,NULL,C00011,Memory DDR RAM 512 MB,10,12281.06,MXP,122810.6,-1,Jim Boswick,100,Artículos,8,A+ Electronics,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
218,218,13,Not Cancelled,Open,Factura,Y,1285,00:00.0,NULL,I00001,DVD+R Disc 10-Pack,5,921.14,MXP,4605.7,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
218,218,13,Not Cancelled,Open,Factura,Y,1285,00:00.0,NULL,I00002,DVD+R Disc 50-Pack,5,3684.34,MXP,18421.7,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
219,219,13,Not Cancelled,Open,Factura,Y,1286,00:00.0,NULL,I00003,USB Flashdrive 4GB,5,6140.64,MXP,30703.2,-1,Brad Thompson,100,Artículos,4,PCM,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
219,219,13,Not Cancelled,Open,Factura,Y,1286,00:00.0,NULL,I00004,USB Flashdrive 8GB,5,9210.96,MXP,46054.8,-1,Brad Thompson,100,Artículos,4,PCM,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
219,219,13,Not Cancelled,Open,Factura,Y,1286,00:00.0,NULL,I00005,IBM Thankpad Laptop Batteries A20 series,5,27632.66,MXP,138163.3,-1,Brad Thompson,100,Artículos,3,J.B.,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
220,220,13,Not Cancelled,Open,Factura,Y,1314,00:00.0,00:00.0,C00001,Motherboard P4 Turbo,15,107460.05,MXP,1611900.75,3,Sofia Klogg,100,Artículos,8,A+ Electronics,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
220,220,13,Not Cancelled,Open,Factura,Y,1314,00:00.0,00:00.0,C00003,Intel P4 2.4 GhZ,20,34924.51,MXP,698490.2,3,Sofia Klogg,100,Artículos,4,PCM,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
220,220,13,Not Cancelled,Open,Factura,Y,1314,00:00.0,00:00.0,C00004,Tower Case with Power supply,30,9402.67,MXP,282080.1,3,Sofia Klogg,100,Artículos,1,I-Tech,C20000,Norm Thompson,"300 Billings Drive   Suite 500  Mexico D.F.,19083, DF MX"
221,221,13,Not Cancelled,Closed,Factura,Y,1315,00:00.0,00:00.0,A00003,IBM Infoprint 1226,5,80594.93,MXP,402974.65,4,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
221,221,13,Not Cancelled,Closed,Factura,Y,1315,00:00.0,00:00.0,B10000,Printer Label,7,268.73,MXP,1881.11,4,Brad Thompson,100,Artículos,5,LeMon,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
221,221,13,Not Cancelled,Closed,Factura,Y,1315,00:00.0,00:00.0,A00002,IBM Infoprint 1222,4,53730.03,MXP,214920.12,4,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
222,222,13,Not Cancelled,Closed,Factura,Y,1316,00:00.0,00:00.0,A00001,IBM Infoprint 1312,2,153514.36,MXP,307028.72,2,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
222,222,13,Not Cancelled,Closed,Factura,Y,1316,00:00.0,00:00.0,C00008,Monitor 19' TFT,25,76757.18,MXP,1918929.5,2,Bill Levine,100,Artículos,8,A+ Electronics,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
222,222,13,Not Cancelled,Closed,Factura,Y,1316,00:00.0,00:00.0,C00005,WLAN Card,50,23027.12,MXP,1151356,2,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
223,223,13,Not Cancelled,Closed,Factura,Y,1317,00:00.0,00:00.0,C00009,Keyboard Comfort USB,75,6140.64,MXP,460548,3,Sofia Klogg,100,Artículos,8,A+ Electronics,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
223,223,13,Not Cancelled,Closed,Factura,Y,1317,00:00.0,00:00.0,C00010,Mouse USB,75,6140.64,MXP,460548,3,Sofia Klogg,100,Artículos,4,PCM,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
223,223,13,Not Cancelled,Closed,Factura,Y,1317,00:00.0,00:00.0,C00011,Memory DDR RAM 512 MB,25,12281.06,MXP,307026.5,3,Sofia Klogg,100,Artículos,8,A+ Electronics,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
224,224,13,Not Cancelled,Open,Factura,Y,1318,00:00.0,00:00.0,C00004,Tower Case with Power supply,15,6716.19,MXP,100742.85,5,Jim Boswick,100,Artículos,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
224,224,13,Not Cancelled,Open,Factura,Y,1318,00:00.0,00:00.0,C00005,WLAN Card,25,11513.56,MXP,287839,5,Jim Boswick,100,Artículos,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
224,224,13,Not Cancelled,Open,Factura,Y,1318,00:00.0,00:00.0,C00006,Network Card10/100,40,2878.43,MXP,115137.2,5,Jim Boswick,100,Artículos,1,I-Tech,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
224,224,13,Not Cancelled,Open,Factura,Y,1318,00:00.0,00:00.0,I00003,USB Flashdrive 4GB,25,3837.9,MXP,95947.5,5,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
225,225,13,Not Cancelled,Open,Factura,Y,1319,00:00.0,00:00.0,P10001,PC - P4 2.4G DDR 512M 400G HD,5,545495.78,MXP,2727478.9,2,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
225,225,13,Not Cancelled,Open,Factura,Y,1319,00:00.0,00:00.0,P10002,PC - P4 2.4G DDR 1024M 400G HD,7,522468.36,MXP,3657278.52,2,Bill Levine,105,PCs,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
226,226,13,Not Cancelled,Open,Factura,Y,1320,00:00.0,00:00.0,I00001,DVD+R Disc 10-Pack,100,921.14,MXP,92114,5,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
226,226,13,Not Cancelled,Open,Factura,Y,1320,00:00.0,00:00.0,I00002,DVD+R Disc 50-Pack,75,3684.34,MXP,276325.5,5,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
227,227,13,Not Cancelled,Open,Factura,Y,1321,00:00.0,00:00.0,C00001,Motherboard P4 Turbo,5,122811.49,MXP,614057.45,4,Brad Thompson,100,Artículos,8,A+ Electronics,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
227,227,13,Not Cancelled,Open,Factura,Y,1321,00:00.0,00:00.0,C00002,Motherboard P4 Turbo - Asus Chipset,5,92108.5,MXP,460542.5,4,Brad Thompson,100,Artículos,8,A+ Electronics,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
227,227,13,Not Cancelled,Open,Factura,Y,1321,00:00.0,00:00.0,C00003,Intel P4 2.4 GhZ,10,39913.73,MXP,399137.3,4,Brad Thompson,100,Artículos,4,PCM,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
227,227,13,Not Cancelled,Open,Factura,Y,1321,00:00.0,00:00.0,C00004,Tower Case with Power supply,10,10745.9,MXP,107459,4,Brad Thompson,100,Artículos,1,I-Tech,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
228,228,13,Not Cancelled,Open,Factura,Y,1425,00:00.0,00:00.0,I00003,USB Flashdrive 4GB,5,6140.64,MXP,30703.2,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
228,228,13,Not Cancelled,Open,Factura,Y,1425,00:00.0,00:00.0,I00004,USB Flashdrive 8GB,5,9210.96,MXP,46054.8,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
228,228,13,Not Cancelled,Open,Factura,Y,1425,00:00.0,00:00.0,I00005,IBM Thankpad Laptop Batteries A20 series,5,27632.66,MXP,138163.3,-1,Jim Boswick,100,Artículos,3,J.B.,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
229,229,13,Not Cancelled,Open,Factura,Y,1426,00:00.0,00:00.0,C00009,Keyboard Comfort USB,5,6140.64,MXP,30703.2,-1,Jim Boswick,100,Artículos,8,A+ Electronics,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
229,229,13,Not Cancelled,Open,Factura,Y,1426,00:00.0,00:00.0,C00010,Mouse USB,10,6140.64,MXP,61406.4,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
229,229,13,Not Cancelled,Open,Factura,Y,1426,00:00.0,00:00.0,C00011,Memory DDR RAM 512 MB,5,12281.06,MXP,61405.3,-1,Jim Boswick,100,Artículos,8,A+ Electronics,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
230,230,13,Not Cancelled,Open,Factura,Y,1427,00:00.0,00:00.0,C00007,Hard Disk Seagate 400 GB,5,153514.24,MXP,767571.2,-1,Brad Thompson,100,Artículos,1,I-Tech,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
230,230,13,Not Cancelled,Open,Factura,Y,1427,00:00.0,00:00.0,C00008,Monitor 19' TFT,5,61405.74,MXP,307028.7,-1,Brad Thompson,100,Artículos,8,A+ Electronics,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
230,230,13,Not Cancelled,Open,Factura,Y,1427,00:00.0,00:00.0,C00009,Keyboard Comfort USB,5,6140.64,MXP,30703.2,-1,Brad Thompson,100,Artículos,8,A+ Electronics,C70000,Aquent Systems,123 Kathryn Ave Montreal  H7B 2A5 CANADA
231,231,13,Not Cancelled,Closed,Factura,Y,1428,00:00.0,00:00.0,I00008,HP Vivera Ink 6-Pack and Photo Paper Kit,5,11974.16,MXP,59870.8,-1,Sofia Klogg,100,Artículos,2,Rainbow,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
231,231,13,Not Cancelled,Closed,Factura,Y,1428,00:00.0,00:00.0,I00009,Canon PowerShot A1000IS,5,46054.37,MXP,230271.85,-1,Sofia Klogg,100,Artículos,4,PCM,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
231,231,13,Not Cancelled,Closed,Factura,Y,1428,00:00.0,00:00.0,I00010,Canon EOS 30D,5,184217.22,MXP,921086.1,-1,Sofia Klogg,100,Artículos,4,PCM,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
232,232,13,Not Cancelled,Closed,Factura,Y,1429,00:00.0,00:00.0,I00006,IBM Thankpad Laptop Batteries A21 series,5,15351.46,MXP,76757.3,-1,Jim Boswick,100,Artículos,3,J.B.,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
232,232,13,Not Cancelled,Closed,Factura,Y,1429,00:00.0,00:00.0,I00007,HP Printer 95 Inkjet Cartridge,5,5372.95,MXP,26864.75,-1,Jim Boswick,100,Artículos,2,Rainbow,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
232,232,13,Not Cancelled,Closed,Factura,Y,1429,00:00.0,00:00.0,I00008,HP Vivera Ink 6-Pack and Photo Paper Kit,5,7483.85,MXP,37419.25,-1,Jim Boswick,100,Artículos,2,Rainbow,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
233,233,13,Not Cancelled,Closed,Factura,Y,1430,00:00.0,00:00.0,C00006,Network Card10/100,10,5756.86,MXP,57568.6,-1,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
233,233,13,Not Cancelled,Closed,Factura,Y,1430,00:00.0,00:00.0,C00007,Hard Disk Seagate 400 GB,5,191892.8,MXP,959464,-1,Bill Levine,100,Artículos,1,I-Tech,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
233,233,13,Not Cancelled,Closed,Factura,Y,1430,00:00.0,00:00.0,C00008,Monitor 19' TFT,5,76757.18,MXP,383785.9,-1,Bill Levine,100,Artículos,8,A+ Electronics,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
234,234,13,Not Cancelled,Open,Factura,Y,1431,00:00.0,00:00.0,C00010,Mouse USB,10,7675.8,MXP,76758,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
234,234,13,Not Cancelled,Open,Factura,Y,1431,00:00.0,00:00.0,C00011,Memory DDR RAM 512 MB,5,15351.32,MXP,76756.6,-1,Bill Levine,100,Artículos,8,A+ Electronics,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
234,234,13,Not Cancelled,Open,Factura,Y,1431,00:00.0,00:00.0,I00001,DVD+R Disc 10-Pack,10,1151.42,MXP,11514.2,-1,Bill Levine,100,Artículos,4,PCM,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
235,235,13,Not Cancelled,Open,Factura,Y,1432,00:00.0,00:00.0,A00005,HP Color Laser Jet 4,5,122811.49,MXP,614057.45,-1,Sofia Klogg,102,Impresoras Rainbow,2,Rainbow,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
235,235,13,Not Cancelled,Open,Factura,Y,1432,00:00.0,00:00.0,C00001,Motherboard P4 Turbo,5,122811.49,MXP,614057.45,-1,Sofia Klogg,100,Artículos,8,A+ Electronics,C40000,Earthshaker Corporation,"208 Hollywood Ave     Mexico D.F.,95030, DF MX"
236,236,13,Not Cancelled,Open,Factura,Y,1433,00:00.0,00:00.0,C00005,WLAN Card,5,23027.12,MXP,115135.6,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
236,236,13,Not Cancelled,Open,Factura,Y,1433,00:00.0,00:00.0,C00006,Network Card10/100,10,5756.86,MXP,57568.6,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
236,236,13,Not Cancelled,Open,Factura,Y,1433,00:00.0,00:00.0,C00007,Hard Disk Seagate 400 GB,5,191892.8,MXP,959464,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
237,237,13,Not Cancelled,Closed,Factura,Y,1434,00:00.0,00:00.0,I00010,Canon EOS 30D,5,115135.76,MXP,575678.8,-1,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
237,237,13,Not Cancelled,Closed,Factura,Y,1434,00:00.0,00:00.0,I00011,Belkin 4-Port USB 2.0 Travel Hub,5,2302.71,MXP,11513.55,-1,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
237,237,13,Not Cancelled,Closed,Factura,Y,1434,00:00.0,00:00.0,I00012,Belkin PC-to-Mac Transfer Kit,5,8635.14,MXP,43175.7,-1,Jim Boswick,100,Artículos,4,PCM,C42000,Mashina Corporation,"400 Range Road     Mexico D.F.,44113, DF MX"
238,238,13,Not Cancelled,Open,Factura,Y,1435,00:00.0,00:00.0,I00011,Belkin 4-Port USB 2.0 Travel Hub,5,3684.34,MXP,18421.7,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
238,238,13,Not Cancelled,Open,Factura,Y,1435,00:00.0,00:00.0,I00012,Belkin PC-to-Mac Transfer Kit,5,13816.22,MXP,69081.1,-1,Jim Boswick,100,Artículos,4,PCM,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
238,238,13,Not Cancelled,Open,Factura,Y,1435,00:00.0,00:00.0,LM4029,LM4029 Lexmark 4029 Printer,10,73686.8,MXP,736868,-1,Jim Boswick,100,Artículos,5,LeMon,C60000,SG Electronics,67 Grant Ave Toronto  M4B 1B3 CANADA
239,239,13,Not Cancelled,Closed,Factura,Y,1436,00:00.0,00:00.0,A00002,IBM Infoprint 1222,5,53730.03,MXP,268650.15,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
239,239,13,Not Cancelled,Closed,Factura,Y,1436,00:00.0,00:00.0,A00003,IBM Infoprint 1226,5,80594.93,MXP,402974.65,-1,Brad Thompson,101,Impresoras J.B.,3,J.B.,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
239,239,13,Not Cancelled,Closed,Factura,Y,1436,00:00.0,00:00.0,A00004,HP Color Laser Jet 5,8,134324.96,MXP,1074599.68,-1,Brad Thompson,102,Impresoras Rainbow,2,Rainbow,C23900,Parameter Technology,"908 Darby Road     Mexico D.F.,19083, DF MX"
240,240,13,Not Cancelled,Closed,Factura,Y,1437,00:00.0,NULL,LM4029,LM4029 Lexmark 4029 Printer,10,92108.5,MXP,921085,-1,Bill Levine,100,Artículos,5,LeMon,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
240,240,13,Not Cancelled,Closed,Factura,Y,1437,00:00.0,NULL,A00001,IBM Infoprint 1312,10,153514.36,MXP,1535143.6,-1,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
240,240,13,Not Cancelled,Closed,Factura,Y,1437,00:00.0,NULL,A00002,IBM Infoprint 1222,5,76757.18,MXP,383785.9,-1,Bill Levine,101,Impresoras J.B.,3,J.B.,C30000,Microchips,"45th Street   Suite 100  Mexico D.F.,10010, DF MX"
241,241,13,Not Cancelled,Open,Factura,Y,1438,00:00.0,00:00.0,C00006,Network Card10/100,5,5756.86,MXP,28784.3,-1,Bill Levine,100,Artículos,1,I-Tech,C50000,ADA Technologies,"34 Highway 6   Suite 300  Mexico D.F.,3102, DF MX"
